,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,month_sold,year_built,year_renovated,Geo_Clusters
13144,485000.0,5,1.5,1420,9900,1.0,0.0,0.0,3,7,1050,370.0,1580,8075,11,6.0,12,0
13145,315275.0,3,1.75,1440,8040,1.0,0.0,0.0,3,7,960,480.0,1500,8040,5,5.0,12,2
13146,252500.0,2,1.5,1280,8710,1.0,0.0,0.0,3,7,1280,0.0,1520,9375,9,6.0,12,1
13148,790000.0,4,2.5,2560,12760,1.0,0.0,0.0,4,7,1760,800.0,1760,6384,11,4.0,12,2
13149,310000.0,3,1.0,1480,7830,1.0,0.0,0.0,3,7,1480,0.0,1450,7830,5,5.0,12,2
13151,425000.0,2,1.0,1160,5038,1.0,0.0,0.0,5,7,740,420.0,1160,5076,1,4.0,12,4
13152,548000.0,3,2.5,2110,4099,2.0,0.0,0.0,3,8,2110,0.0,2110,4871,6,10.0,12,0
13154,530000.0,3,2.5,1950,9906,2.0,0.0,0.0,3,8,1950,0.0,1860,7689,5,8.0,12,0
13156,435000.0,3,1.0,1270,4000,1.5,0.0,2.0,3,7,1270,0.0,1560,4000,5,2.0,12,4
13158,425000.0,3,2.25,1790,10209,1.0,0.0,0.0,3,7,1290,500.0,1840,9900,6,6.0,12,0
13159,490000.0,3,2.5,1930,7266,2.0,0.0,0.0,3,8,1930,0.0,1930,7266,7,10.0,12,2
13160,220000.0,4,1.0,1200,6000,1.5,0.0,0.0,3,6,1200,0.0,950,4000,7,2.0,12,4
13161,540000.0,4,2.5,2050,3784,2.0,0.0,0.0,3,8,2050,0.0,2050,3366,1,10.0,12,0
13162,670000.0,3,1.0,1710,6195,1.0,0.0,0.0,3,7,1410,300.0,1610,6195,12,4.0,12,2
13164,585000.0,3,3.5,1700,2197,2.0,0.0,0.0,3,8,1260,440.0,1360,1418,9,10.0,12,4
13165,225000.0,3,1.5,1390,12500,1.0,0.0,0.0,4,6,1390,0.0,1390,9000,11,7.0,12,6
13166,375000.0,3,1.0,1230,9877,1.0,0.0,0.0,3,7,1230,0.0,1240,9965,8,5.0,12,1
13167,335000.0,3,2.0,1490,8847,1.0,0.0,0.0,4,7,1490,0.0,1640,7572,11,6.0,12,2
13169,600000.0,3,1.0,970,4800,1.0,0.0,0.0,3,6,970,0.0,1500,2042,1,4.0,12,2
13170,161000.0,4,2.0,1700,8043,1.0,0.0,0.0,3,7,850,850.0,1540,13260,8,5.0,12,4
13171,220000.0,4,2.0,1700,8043,1.0,0.0,0.0,3,7,850,850.0,1540,13260,1,5.0,12,4
13172,420000.0,3,1.75,1720,5000,1.5,0.0,0.0,3,8,1720,0.0,1410,8300,12,3.0,10,0
13173,710000.0,3,1.0,1400,2250,1.5,0.0,0.0,3,7,1400,0.0,1630,3600,3,0.0,12,2
13174,626000.0,4,2.5,2570,7221,1.0,0.0,0.0,4,8,1570,1000.0,2440,7274,1,5.0,12,2
13175,279500.0,3,1.5,1200,8040,1.0,0.0,0.0,4,7,1200,0.0,1450,9315,7,5.0,12,4
13177,325000.0,2,1.0,1080,5000,1.0,0.0,0.0,3,7,1080,0.0,1010,5000,8,5.0,12,4
13178,380000.0,4,2.25,1860,7980,1.0,0.0,0.0,4,8,1860,0.0,1860,8814,7,6.0,12,1
13179,470000.0,4,2.75,2150,9820,1.0,0.0,0.0,4,8,1220,930.0,2060,9830,8,7.0,12,0
13180,363000.0,4,3.0,2250,12142,2.0,0.0,0.0,3,8,2250,0.0,2300,9003,12,8.0,12,1
13181,245000.0,4,2.25,2050,7700,2.0,0.0,0.0,3,7,2050,0.0,1780,7700,2,7.0,12,5
13182,525000.0,3,1.0,1010,3520,1.0,0.0,0.0,3,7,1010,0.0,1300,1233,2,0.0,12,2
13184,658500.0,4,2.25,1900,5000,1.0,0.0,0.0,3,7,1400,500.0,1710,4994,5,6.0,12,2
13185,680000.0,2,1.0,1020,8442,1.0,0.0,4.0,4,7,920,100.0,2550,10323,4,4.0,12,4
13187,595000.0,4,2.5,1990,2175,2.0,0.0,0.0,3,8,1680,310.0,1560,2087,6,10.0,12,2
13188,419000.0,4,2.5,3190,4980,2.0,0.0,0.0,3,9,3190,0.0,2830,6720,4,10.0,12,3
13191,500000.0,3,3.5,2150,4368,2.0,0.0,0.0,3,8,1610,540.0,2390,16630,4,9.0,12,0
13192,575000.0,4,1.75,2440,8100,1.0,0.0,0.0,4,9,1620,820.0,2030,8100,7,5.0,12,2
13193,324950.0,2,1.5,1230,1516,3.0,0.0,0.0,3,8,1230,0.0,1352,1411,4,9.0,12,2
13194,259000.0,3,2.5,2740,7980,2.0,0.0,0.0,4,7,2740,0.0,1470,8611,2,6.0,12,4
13195,551000.0,2,2.0,2260,9604,1.0,0.0,0.0,3,9,2260,0.0,2260,10747,5,8.0,12,0
13196,488000.0,2,1.5,1000,5125,1.0,0.0,0.0,3,7,1000,0.0,1090,5100,8,4.0,6,2
13198,395000.0,3,2.5,2300,8938,2.0,0.0,0.0,3,9,2300,0.0,2570,9694,3,8.0,12,1
13199,370000.0,3,1.0,1440,8287,1.5,0.0,0.0,4,7,1440,0.0,1330,8285,8,2.0,12,2
13200,675000.0,4,3.0,2780,5000,1.5,0.0,0.0,5,7,1710,1070.0,1150,5000,10,1.0,12,4
13201,402000.0,3,1.0,1200,6825,1.0,0.0,0.0,3,7,1200,0.0,1470,8100,4,5.0,11,2
13204,455000.0,5,2.0,1510,3000,2.0,0.0,0.0,3,6,1510,0.0,1610,3600,2,8.0,12,4
13205,265000.0,3,2.5,1780,6527,2.0,0.0,0.0,3,8,1780,0.0,2040,8840,7,8.0,12,5
13206,713500.0,5,2.75,2920,9163,1.0,0.0,0.0,4,8,1520,1400.0,2250,9163,12,7.0,12,1
13207,240000.0,3,1.0,1550,12670,1.0,0.0,0.0,4,7,1550,0.0,1550,8880,1,6.0,12,1
13210,543000.0,2,1.0,940,3864,1.0,0.0,0.0,4,8,940,0.0,1440,3956,12,1.0,12,2
13211,1010000.0,3,2.25,2160,7500,2.0,0.0,0.0,3,10,2160,0.0,1550,3839,10,8.0,12,2
13213,459950.0,4,2.5,2800,6567,2.0,0.0,0.0,3,9,2800,0.0,3400,5900,9,10.0,12,3
13215,150000.0,4,2.0,1460,7254,1.0,0.0,0.0,3,6,1460,0.0,1460,7236,10,5.0,12,4
13216,683500.0,3,1.5,1820,5756,1.5,0.0,0.0,3,7,1640,180.0,1760,6169,6,4.0,12,2
13217,499950.0,3,2.5,1520,2208,2.0,0.0,0.0,3,8,1040,480.0,1610,1618,6,10.0,12,2
13218,255000.0,2,1.0,1320,9967,1.0,0.0,0.0,3,6,940,380.0,1970,7587,6,1.0,12,4
13219,279000.0,3,2.5,1920,7779,2.0,0.0,0.0,3,7,1920,0.0,1960,7536,3,8.0,12,1
13220,910000.0,5,3.0,2640,5096,2.0,0.0,0.0,3,10,2640,0.0,1610,5217,12,10.0,12,2
13221,699000.0,4,2.5,2650,7945,2.0,0.0,0.0,3,9,2650,0.0,1200,7920,5,10.0,12,2
13222,1650000.0,4,3.25,3640,13530,1.0,0.0,0.0,3,9,2570,1070.0,2760,15000,4,2.0,9,2
13223,248000.0,3,1.0,1420,8800,1.0,0.0,0.0,4,6,1090,330.0,1480,8000,3,8.0,12,5
13226,316000.0,2,1.0,730,5040,1.0,0.0,0.0,3,6,730,0.0,790,5040,7,2.0,12,4
13227,410000.0,2,1.0,2020,7540,1.0,0.0,0.0,3,7,1010,1010.0,1270,4652,3,2.0,12,4
13229,559000.0,2,1.0,1240,6400,1.0,0.0,1.0,4,7,1060,180.0,1240,6400,6,3.0,12,4
13231,602000.0,3,2.5,1640,3804,2.0,0.0,0.0,3,8,1640,0.0,1440,3230,7,9.0,12,4
13232,492000.0,4,2.0,1640,5000,2.0,0.0,0.0,3,7,1640,0.0,1240,5000,5,0.0,8,2
13233,293500.0,3,2.5,1610,5024,2.0,0.0,0.0,3,7,1610,0.0,1790,3717,3,10.0,12,3
13234,481000.0,3,2.75,2290,14810,1.0,0.0,0.0,5,7,1400,890.0,2540,8640,7,6.0,12,1
13235,311100.0,4,2.25,2130,8078,1.0,0.0,0.0,4,7,1380,750.0,2300,8112,5,7.0,12,1
13236,375000.0,3,1.75,2140,13598,1.5,0.0,0.0,4,7,1620,520.0,930,10150,4,6.0,12,6
13238,500000.0,5,2.5,2030,8400,1.0,0.0,0.0,3,7,1330,700.0,1920,8400,4,6.0,12,0
13239,553000.0,3,1.0,1380,6250,1.0,0.0,0.0,4,7,1380,0.0,2270,6250,4,1.0,12,4
13240,760000.0,3,2.0,1780,1750,1.0,0.0,2.0,3,8,1400,380.0,1780,3750,12,2.0,11,2
13241,589500.0,4,1.5,1440,3200,1.0,0.0,1.0,4,7,960,480.0,1650,6400,5,5.0,12,4
13245,260000.0,3,2.5,1850,7875,1.0,0.0,0.0,3,7,1250,600.0,1930,8062,12,6.0,12,1
13246,430000.0,3,2.25,1550,1469,3.0,0.0,0.0,3,8,1550,0.0,1520,1465,7,10.0,12,2
13247,781000.0,3,2.5,1920,1896,3.0,0.0,3.0,3,8,1920,0.0,1670,2994,3,9.0,12,2
13248,280000.0,2,1.0,790,13170,1.0,0.0,0.0,3,6,790,0.0,970,12700,3,4.0,12,4
13250,466200.0,3,1.5,1340,8856,1.0,0.0,0.0,4,7,1340,0.0,1850,8740,2,5.0,12,0
13251,641000.0,3,1.75,1620,3975,1.0,0.0,0.0,5,7,940,680.0,1320,3922,5,2.0,12,2
13252,350000.0,3,1.0,1680,8010,1.0,0.0,0.0,3,7,840,840.0,1890,8778,3,5.0,12,2
13253,450000.0,3,2.0,1610,4364,2.0,0.0,0.0,3,8,1610,0.0,2010,4364,2,9.0,12,6
13255,185000.0,3,1.5,1200,1848,2.0,0.0,0.0,3,8,1200,0.0,1270,1848,3,6.0,12,1
13256,290000.0,2,1.0,1250,12507,1.0,0.0,0.0,5,7,1250,0.0,1250,12498,1,5.0,12,1
13257,964000.0,3,2.5,3630,9475,2.0,0.0,0.0,3,11,3630,0.0,3250,11605,4,9.0,12,0
13260,609950.0,3,2.25,1760,10350,1.0,0.0,0.0,4,7,1330,430.0,2210,11337,3,7.0,12,0
13261,605000.0,4,2.0,1820,7626,1.0,0.0,0.0,5,7,990,830.0,1390,5904,8,4.0,12,2
13262,550000.0,4,2.5,2120,9163,1.0,0.0,0.0,4,8,1450,670.0,2120,9166,9,6.0,12,1
13263,905000.0,4,2.75,2730,4268,2.0,0.0,1.0,3,9,2730,0.0,2340,5000,1,10.0,12,2
13264,384200.0,3,2.5,2430,7613,2.0,0.0,0.0,4,8,2430,0.0,2440,8342,10,8.0,12,1
13265,370000.0,3,1.0,1170,1105,1.0,0.0,0.0,3,7,1170,0.0,1380,1399,7,6.0,12,4
13266,717500.0,3,1.0,2090,4000,1.5,0.0,2.0,3,8,1890,200.0,2090,4000,12,3.0,12,2
13267,2000000.0,4,3.25,3910,7500,2.0,0.0,2.0,4,11,2550,1360.0,3070,7500,5,3.0,12,2
13269,580000.0,2,1.5,1460,5700,1.5,0.0,0.0,3,7,1460,0.0,1780,3800,1,1.0,12,2
13270,415000.0,4,1.5,2700,14760,1.5,0.0,0.0,5,9,2700,0.0,1670,7200,11,3.0,12,3
13271,272000.0,2,1.0,670,6300,1.0,0.0,0.0,4,6,670,0.0,740,6300,1,4.0,12,4
13272,600000.0,3,1.75,1880,6360,1.0,0.0,0.0,4,7,1040,840.0,1770,6175,5,4.0,12,2
13273,744000.0,4,3.0,1980,5352,2.5,0.0,0.0,3,8,1980,0.0,1680,5352,5,4.0,10,4
13274,830000.0,3,3.0,2080,10521,1.5,0.0,0.0,3,9,2080,0.0,3730,11840,6,10.0,12,2
13275,322000.0,3,3.25,1380,1225,3.0,0.0,0.0,3,7,1380,0.0,1380,1704,10,9.0,12,2
13277,272450.0,3,1.0,1350,7973,1.5,0.0,0.0,3,7,1350,0.0,1310,7491,3,5.0,12,5
13278,605000.0,3,3.0,1760,2114,2.0,0.0,0.0,3,7,1400,0.0,1300,1500,4,10.0,12,2
13279,510000.0,3,1.75,1950,8325,1.0,0.0,0.0,4,7,1950,0.0,1950,8325,5,6.0,12,0
13280,1130000.0,4,3.5,3170,4000,2.0,0.0,0.0,3,10,2340,830.0,1770,4000,4,9.0,12,2
13281,1690000.0,4,2.5,3000,7500,2.0,0.0,0.0,3,9,3000,0.0,2580,5000,6,3.0,9,2
13283,337500.0,3,1.75,1350,5850,1.0,0.0,0.0,4,7,1050,300.0,1710,7757,5,7.0,12,5
13284,312000.0,3,2.25,1470,7857,1.0,0.0,0.0,4,7,1180,290.0,1900,7600,3,7.0,12,1
13287,328000.0,4,1.0,1360,8136,1.0,0.0,0.0,3,7,1360,0.0,1570,8132,9,4.0,12,2
13288,241000.0,3,1.0,1020,7538,1.0,0.0,0.0,3,7,1020,0.0,1650,7201,2,8.0,12,5
13289,265000.0,3,2.25,1840,6750,1.0,0.0,0.0,4,7,1270,570.0,1750,7004,7,7.0,12,1
13290,246000.0,5,1.75,2030,10200,1.0,0.0,0.0,4,7,2030,0.0,1760,11550,3,5.0,12,5
13291,271000.0,4,1.75,1490,9112,1.0,0.0,0.0,3,6,970,520.0,1650,8411,9,3.0,12,4
13292,270000.0,2,1.0,2060,8398,1.0,0.0,0.0,3,7,1260,800.0,1690,13495,6,6.0,12,4
13293,395000.0,4,2.0,2240,7085,1.5,0.0,0.0,3,7,2240,0.0,1440,7085,11,4.0,9,2
13294,340000.0,3,2.0,1460,5715,1.0,0.0,0.0,3,7,1460,0.0,1400,5715,7,5.0,12,4
13295,340000.0,3,1.75,2140,13260,1.0,0.0,0.0,3,7,1240,900.0,1640,13260,10,4.0,12,4
13296,335000.0,2,2.25,1420,1246,2.0,0.0,0.0,3,8,1420,0.0,1420,1826,3,10.0,12,4
13297,435000.0,2,1.0,1060,3036,1.5,0.0,0.0,4,6,1060,0.0,1730,5535,6,4.0,12,2
13298,527950.0,4,1.75,1760,3600,1.0,0.0,0.0,5,7,880,880.0,1500,5580,10,2.0,12,2
13300,667000.0,3,1.75,1770,3880,1.0,0.0,0.0,3,8,1300,0.0,1430,3880,7,6.0,12,2
13302,417000.0,3,2.5,2040,11211,2.0,0.0,0.0,3,8,2040,0.0,1830,11964,4,9.0,12,1
13303,451000.0,4,1.75,1260,7250,1.0,0.0,0.0,3,6,1260,0.0,1880,7250,3,4.0,12,6
13304,580000.0,2,1.0,1650,9780,1.0,0.0,0.0,3,7,950,700.0,1650,5458,2,4.0,12,2
13306,750000.0,5,3.25,2750,7500,2.0,0.0,1.0,3,7,2150,600.0,2750,7500,6,3.0,12,0
13307,685000.0,3,2.5,2810,7700,2.0,0.0,0.0,3,9,2810,0.0,2910,8250,5,10.0,12,1
13308,275000.0,3,2.0,1340,9764,1.0,0.0,0.0,3,7,1340,0.0,1310,9764,12,4.0,12,0
13310,715000.0,2,2.5,2160,5581,1.0,0.0,0.0,3,8,2160,0.0,2315,5652,5,10.0,12,0
13311,800000.0,4,2.0,2450,4400,1.0,0.0,0.0,3,7,1450,1000.0,1890,1386,3,1.0,7,2
13312,350000.0,3,1.5,1870,9000,1.0,0.0,0.0,3,7,1120,750.0,1850,6000,11,2.0,12,4
13314,452500.0,3,2.5,2240,7791,2.0,0.0,0.0,3,7,2240,0.0,2480,5018,10,10.0,12,6
13315,280000.0,4,2.5,2200,5893,2.0,0.0,0.0,3,7,2200,0.0,2200,5757,3,10.0,12,3
13316,248000.0,1,1.0,790,12000,1.0,0.0,0.0,3,6,790,0.0,1900,6000,10,1.0,12,4
13317,305000.0,2,1.0,890,7200,1.0,0.0,0.0,3,7,740,150.0,1290,7200,4,4.0,12,2
13318,435010.0,3,1.0,1270,4000,1.0,0.0,0.0,3,7,1120,150.0,1220,4600,3,5.0,12,4
13319,678100.0,3,1.75,1850,2860,1.5,0.0,0.0,5,8,1210,640.0,1660,3120,7,3.0,12,4
13320,325000.0,3,2.25,1352,1694,3.0,0.0,0.0,3,8,1352,0.0,1439,1387,5,10.0,12,2
13321,529950.0,3,2.0,1540,8400,1.0,0.0,0.0,3,7,1180,360.0,1550,8760,7,6.0,12,0
13322,440000.0,3,1.75,1640,8529,1.0,0.0,0.0,5,7,1640,0.0,1730,7769,12,5.0,12,2
13323,585000.0,3,1.0,1350,4800,1.5,0.0,0.0,3,7,1350,0.0,1360,4800,3,2.0,12,4
13324,462608.0,3,2.5,2010,2778,2.0,0.0,0.0,3,8,1390,620.0,1540,1689,8,11.0,12,6
13325,350500.0,3,1.75,2080,5200,1.0,0.0,0.0,3,7,1040,1040.0,1410,6550,4,7.0,12,4
13326,210000.0,3,1.0,1040,8125,1.0,0.0,0.0,3,7,1040,0.0,1200,9375,11,5.0,12,5
13327,510000.0,3,2.5,1890,5929,2.0,0.0,0.0,3,8,1890,0.0,2060,5775,2,9.0,12,6
13328,280000.0,3,2.25,1810,7630,1.0,0.0,0.0,4,7,1810,0.0,1830,7594,5,5.0,12,1
13329,385000.0,3,1.75,1930,14389,1.0,0.0,0.0,3,7,1130,800.0,1730,14378,3,6.0,9,2
13330,349000.0,3,1.0,1010,8184,1.0,0.0,0.0,4,6,1010,0.0,1010,8184,6,4.0,12,2
13331,252000.0,3,2.25,1740,10836,1.0,0.0,0.0,3,7,910,830.0,2090,7500,8,8.0,12,1
13332,1100000.0,4,2.5,2910,8881,2.0,0.0,1.0,3,10,1940,970.0,2540,5250,10,3.0,12,2
13333,375000.0,3,2.25,1330,8004,2.0,0.0,0.0,3,7,1330,0.0,1300,7971,12,8.0,12,0
13334,336000.0,4,2.25,2210,11700,2.0,0.0,0.0,4,8,2210,0.0,2040,9000,7,6.0,12,5
13335,732000.0,3,3.75,2670,6517,2.5,0.0,4.0,4,8,2020,650.0,2010,6073,7,7.0,12,4
13336,200000.0,2,1.0,1000,6227,1.0,0.0,0.0,3,6,1000,0.0,1240,6250,8,4.0,12,4
13337,681716.0,4,2.5,3150,7277,2.0,0.0,0.0,3,9,3150,0.0,3030,8643,5,10.0,12,1
13338,235000.0,3,1.75,1520,12246,1.0,0.0,0.0,4,6,1520,0.0,1460,12246,2,7.0,12,3
13339,257500.0,3,1.0,1690,13825,1.0,0.0,0.0,3,7,1210,480.0,1190,9450,10,5.0,12,5
13340,315000.0,3,1.0,1070,9497,1.0,0.0,0.0,3,7,1070,0.0,1710,9561,9,5.0,12,2
13341,299950.0,3,1.0,910,8000,1.0,0.0,0.0,4,6,740,170.0,2090,9007,5,4.0,12,2
13342,530000.0,4,2.25,2130,8640,1.0,0.0,0.0,3,7,1430,700.0,2120,8826,7,6.0,12,0
13343,766500.0,2,1.75,2230,6930,1.0,0.0,0.0,4,8,1530,700.0,1970,6930,9,4.0,12,2
13344,860000.0,4,2.5,3560,11119,1.0,0.0,2.0,3,10,2290,1270.0,3290,11385,5,8.0,12,0
13345,690000.0,3,2.5,2590,4961,2.0,0.0,0.0,3,9,2590,0.0,1230,4961,1,4.0,10,4
13346,551000.0,4,1.75,2040,6348,1.0,0.0,0.0,3,7,1020,1020.0,1770,5047,3,6.0,12,2
13348,568000.0,3,1.0,1340,7260,1.5,0.0,0.0,3,7,1340,0.0,1830,6822,4,5.0,12,2
13349,749950.0,3,2.5,2770,10773,2.0,0.0,2.0,3,9,2770,0.0,2530,10423,5,9.0,12,1
13350,535000.0,3,2.5,2400,12546,1.0,0.0,0.0,3,9,2400,0.0,2940,12150,10,8.0,12,0
13351,234300.0,3,1.0,1140,9779,1.0,0.0,0.0,3,7,1140,0.0,1520,9814,4,6.0,12,1
13352,190000.0,2,1.0,930,11450,1.0,0.0,0.0,3,6,930,0.0,1150,11450,8,4.0,12,4
13353,525000.0,4,1.75,1820,6600,1.0,0.0,0.0,5,7,1820,0.0,1430,8800,10,5.0,12,0
13354,610000.0,4,1.0,1390,3708,1.5,0.0,0.0,4,7,1390,0.0,1430,3708,11,2.0,12,2
13355,520000.0,3,2.5,1480,1165,3.0,0.0,0.0,3,8,1480,0.0,1480,1231,10,10.0,12,2
13356,375000.0,2,1.0,760,6000,1.0,0.0,0.0,3,6,760,0.0,1360,6000,4,4.0,12,2
13357,600000.0,3,1.75,1580,7416,1.0,0.0,0.0,3,7,1150,430.0,1730,7416,5,6.0,12,0
13359,698000.0,2,1.0,1510,4080,1.0,0.0,0.0,3,7,1010,500.0,1660,4080,5,2.0,12,2
13360,418000.0,3,2.0,1250,1306,3.0,0.0,0.0,3,7,1250,0.0,1320,1250,8,10.0,12,2
13361,271675.0,3,1.75,2140,13068,1.0,0.0,0.0,4,7,1460,680.0,2090,17424,8,7.0,12,5
13362,450000.0,3,1.0,1540,9028,1.0,0.0,0.0,4,6,1540,0.0,1450,9028,5,6.0,12,0
13365,810000.0,4,2.75,2820,5000,1.5,0.0,0.0,3,8,2170,650.0,1740,5000,1,2.0,12,2
13366,331292.0,3,1.75,1660,10000,1.0,0.0,0.0,3,7,1660,0.0,1770,10000,7,7.0,12,0
13367,348000.0,3,1.75,1830,2417,1.0,0.0,0.0,3,7,930,900.0,1320,3200,4,1.0,12,4
13368,435000.0,2,1.0,720,5600,1.0,0.0,0.0,4,7,720,0.0,1330,5600,9,1.0,12,4
13369,530000.0,3,2.5,2160,9063,2.0,0.0,0.0,3,8,2160,0.0,2160,9063,2,9.0,12,2
13370,227000.0,3,1.75,1510,9837,2.0,0.0,0.0,3,7,1510,0.0,1470,8054,9,8.0,12,5
13373,246000.0,3,1.0,990,9145,1.5,0.0,0.0,4,6,990,0.0,1640,8320,3,3.0,12,4
13374,260000.0,3,1.0,1910,8710,1.0,0.0,0.0,3,7,1080,830.0,1460,8944,2,5.0,12,4
13375,366000.0,3,2.0,1350,10200,1.0,0.0,0.0,3,7,1350,0.0,1820,9600,8,7.0,12,0
13376,594950.0,4,3.25,2557,9480,2.0,0.0,2.0,3,7,2557,0.0,2220,8340,10,4.0,9,4
13377,608000.0,3,2.75,2610,5000,2.0,0.0,0.0,4,7,1710,900.0,1500,5000,3,4.0,12,2
13378,313100.0,3,2.0,1720,11875,1.0,0.0,0.0,5,6,1720,0.0,1860,7500,4,0.0,12,1
13379,185000.0,3,1.75,1170,9085,1.0,0.0,0.0,3,7,1170,0.0,1230,9085,10,6.0,12,5
13380,455000.0,2,1.0,1140,11480,1.0,0.0,0.0,3,6,1140,0.0,1550,8150,5,0.0,12,4
13381,235000.0,3,2.5,2350,9051,1.0,0.0,0.0,4,8,1570,780.0,2270,8748,7,6.0,12,5
13382,230000.0,3,1.0,1020,12289,1.0,0.0,0.0,4,7,1020,0.0,1300,9894,10,6.0,12,1
13383,770000.0,4,2.25,2730,5000,1.0,0.0,0.0,5,7,1460,1270.0,2010,5000,11,5.0,12,4
13384,240000.0,4,2.25,1830,7614,2.0,0.0,0.0,3,7,1830,0.0,1860,6930,10,9.0,12,5
13385,461000.0,3,2.5,1690,3026,2.0,0.0,0.0,3,7,1690,0.0,1650,3161,2,10.0,12,0
13386,1580000.0,4,2.5,2900,10500,1.0,0.0,3.0,5,8,1450,1450.0,2900,9201,3,6.0,12,4
13388,452000.0,3,2.5,1690,4000,2.0,0.0,0.0,3,7,1690,0.0,1690,4000,11,10.0,12,0
13389,765000.0,4,2.5,2660,5043,2.0,0.0,2.0,3,9,2660,0.0,3010,5500,10,10.0,12,6
13391,546000.0,3,3.0,1530,9999,1.0,0.0,0.0,4,7,1150,380.0,1530,8556,5,8.0,12,0
13392,781000.0,3,2.5,2070,4463,1.5,0.0,0.0,5,8,1780,290.0,2070,5000,1,3.0,12,2
13393,538000.0,4,1.75,1880,7953,1.0,0.0,0.0,4,7,1880,0.0,1750,8591,1,6.0,12,1
13394,790000.0,4,2.5,2240,8664,1.0,0.0,0.0,5,8,1470,770.0,2210,8860,8,7.0,12,0
13395,696500.0,4,2.75,2540,4400,1.5,0.0,0.0,5,7,1630,910.0,1560,3920,10,2.0,12,2
13396,276000.0,3,2.0,1370,8137,1.0,0.0,0.0,4,7,1370,0.0,1660,8840,4,8.0,12,5
13397,269000.0,2,1.0,770,8612,1.0,0.0,0.0,3,6,770,0.0,1290,8407,9,5.0,12,2
13400,122000.0,2,1.0,740,6840,1.0,0.0,0.0,3,6,740,0.0,740,6840,3,4.0,12,4
13401,352500.0,3,1.5,1360,7680,1.0,0.0,0.0,3,7,1360,0.0,1630,7679,8,5.0,12,2
13402,249000.0,4,2.0,1280,7560,1.0,0.0,0.0,5,6,1280,0.0,1250,7690,10,5.0,12,1
13403,360000.0,4,2.0,1920,7803,1.0,0.0,0.0,3,7,1080,840.0,1940,8147,12,6.0,12,2
13404,629500.0,3,2.0,2020,10584,1.0,0.0,0.0,3,10,2020,0.0,3030,9870,5,9.0,12,6
13407,275000.0,3,1.5,1320,7695,1.0,0.0,0.0,4,7,1320,0.0,1370,8295,7,5.0,12,1
13408,697000.0,4,2.5,3160,6961,2.0,0.0,0.0,3,8,3160,0.0,3110,5058,9,10.0,12,6
13411,675000.0,4,2.5,3000,5548,2.0,0.0,0.0,3,9,3000,0.0,2870,5000,5,10.0,12,1
13412,1170000.0,5,2.5,2810,6000,2.5,0.0,0.0,3,9,2810,0.0,2240,4800,10,0.0,12,2
13413,1100000.0,3,2.0,2390,6888,2.0,0.0,1.0,5,8,2390,0.0,2390,7920,5,3.0,12,2
13414,520000.0,4,1.0,2080,3500,1.5,0.0,0.0,5,7,1260,820.0,1380,5900,6,2.0,12,4
13415,415000.0,3,1.75,2650,7500,1.5,0.0,0.0,4,7,1590,1060.0,1340,7500,10,6.0,12,2
13416,415000.0,3,2.5,1060,1536,2.0,0.0,0.0,3,8,1060,0.0,1220,1316,6,9.0,12,2
13417,450000.0,3,2.25,1940,8312,1.0,0.0,1.0,4,7,1220,720.0,2060,9503,4,6.0,12,4
13418,485000.0,2,1.0,1080,4080,1.0,0.0,0.0,3,8,1080,0.0,1890,4080,4,4.0,12,2
13419,294000.0,3,2.25,1700,9600,2.0,0.0,0.0,3,7,1700,0.0,1930,9600,4,8.0,12,3
13421,690000.0,3,1.0,1580,4000,2.0,0.0,0.0,3,8,1580,0.0,2190,4000,7,0.0,12,2
13423,481000.0,2,2.25,1290,1137,3.0,0.0,0.0,3,8,1290,0.0,1290,1332,9,10.0,12,2
13424,575000.0,4,2.75,1960,4635,1.0,0.0,0.0,4,7,1000,960.0,1830,6180,4,6.0,12,4
13425,785000.0,3,2.0,2090,5015,1.5,0.0,0.0,5,7,2090,0.0,1930,4250,8,1.0,12,2
13427,720000.0,3,2.25,2120,9297,2.0,0.0,0.0,4,8,2120,0.0,2620,10352,8,8.0,12,1
13429,324900.0,4,2.5,1880,7965,2.0,0.0,0.0,3,7,1880,0.0,1570,7584,6,9.0,12,3
13430,265000.0,2,1.0,770,5160,1.0,0.0,0.0,3,6,770,0.0,920,5160,8,4.0,12,4
13431,545000.0,3,2.5,1530,3210,1.5,0.0,0.0,5,7,1010,520.0,1330,4410,7,2.0,12,2
13433,292500.0,3,2.25,1690,7320,2.0,0.0,0.0,3,7,1690,0.0,1520,7450,1,8.0,12,5
13434,860000.0,4,1.75,1880,3720,1.5,0.0,0.0,4,7,1880,0.0,2090,4095,7,2.0,12,2
13436,495000.0,4,2.5,2140,7245,2.0,0.0,0.0,3,7,2140,0.0,2080,7875,6,10.0,12,2
13437,342000.0,2,2.0,1320,1462,3.0,0.0,0.0,3,7,1320,0.0,1430,1650,5,9.0,12,2
13438,320000.0,4,2.5,2000,10051,2.0,0.0,0.0,3,7,2000,0.0,2000,6686,6,9.0,12,3
13439,444000.0,3,2.0,1460,2610,2.0,0.0,0.0,3,8,1460,0.0,1320,3000,9,8.0,12,2
13440,804100.0,4,2.5,3070,8086,2.0,0.0,0.0,3,10,3070,0.0,3320,10738,6,10.0,12,1
